Job Opening ID,Featured Jobs,Remote,Posting Date,Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,12/29/21,Postharvest Supervisor,Holistic Industries,Wellness,,,"Madison Heights, MI",,,,United States,"Madison Heights, MI    United States",42.4858692,-83.1052028,,http://jobviewtrack.com/en-gb/job-194d417e58140a1c511d530c1a605f54511842/64f94111d53058fab00cb3810ce7b7ae.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,Packaging Agent - 2nd Shift,Holistic Industries,Wellness,,,"Marshall, MI",,,,United States,"Marshall, MI    United States",42.2722641,-84.9633148,,http://jobviewtrack.com/en-gb/job-131f411f43004f3d4f1d46176a310f040e41130107140a7855444b106d3d4f1d46176a310f040e4113010714286a5a4843106e5f1440195b/0dbfeadbc37072698541a6cc25b3f9d7.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/30/21,Postharvest Supervisor,Holistic Industries,Wellness,,,"Carle Place, NY",,,,United States,"Carle Place, NY    United States",40.7526008,-73.6104058,,http://jobviewtrack.com/en-gb/job-194a417e58140a1c511d530c1a605f5e531442/30d032eb7ab0288f631334842ffc3ca4.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/30/21,Cultivation Supervisor,Holistic Industries,Wellness,,,"Colorado Springs, CO",,,,United States,"Colorado Springs, CO    United States",38.8338816,-104.8213634,,http://jobviewtrack.com/en-gb/job-494a417e58140a1c511d530c1a632d1209541d1e08074344532c1c50595d17/8906d90ed16f2e34980add67a5b81dba.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Customer Experience Representative,Holistic Industries,Wellness,,,"Austin, TX",,,,United States,"Austin, TX    United States",44.3148443,-85.6023643,,http://jobviewtrack.com/en-gb/job-1c12416e58171b014a1152432d191e02174911060a162868485e590b020b5554720618130b14004e00091d1a5c4e3f6e58171b014a1152613a041e15005311061d125e424b482f21171e4206490606020b66571043505b/a7871916707e44e11d1e5ff89f341587.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Kitchen Associate,Holistic Industries,Wellness,,,"Berkeley, CA",,,,United States,"Berkeley, CA    United States",38.8851122,-76.9158068,,http://jobviewtrack.com/en-gb/job-1a48416644100c06421a22221b1201040c41000d684218180515/531ce54c4602be508f4fb40fd0890b26.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Assistant Facility Operations Manager,Holistic Industries,Wellness,,,"Deerfield, IL",,,,United States,"Deerfield, IL    United States",42.1711365,-87.8445119,,http://jobviewtrack.com/en-gb/job-1349416c5e17061d53154e17482e1e0217410001061d590b704c4305080b557661101b081d13044e00482f1249425144591d4f23461a41040d136c2104431d040007530b725d48160e1a4e1b4e10482c0f090447111a6b3c5a4e4f4c590d000054546d02060009021722351b1a1a595f5c435944220f491547061a605f54511842/fffb45820ef7d89350fa7ed3d2c15e1f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Cultivation Associate,Holistic Industries,Wellness,,,"East Wareham, MA",,,,United States,"East Wareham, MA    United States",41.0036719,-80.347009,,http://jobviewtrack.com/en-gb/job-4f1b416c5e17000d4e1554066a221b0b114902091d1a45453c1c14525b58/97ba4c2e38d9500c3c69ac031b14d68f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,General Interest - Missouri,Holistic Industries,Wellness,,,"Fall River, MA",,,,United States,"Fall River, MA    United States",37.9642529,-91.8318334,,http://jobviewtrack.com/en-gb/job-1a18416a480a0a1c4618222a06150b15005300695a4b12/adb344d93bf58a91ec147a98121bf20e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Compliance Manager,Holistic Industries,Wellness,,,"Joliet, IL",,,,United States,"Joliet, IL    United States",38.8851122,-76.9158068,,http://jobviewtrack.com/en-gb/job-484a416e42091f024e154e000d4123060b41130d1b71674a534c4a011d6c641b4d1304080f090645755959411a1e/c663aca6161a73f6d93b6a8b9d904dc9.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Chief Engineer,Holistic Industries,Wellness,,,"Manassas, VA",,,,United States,"Manassas, VA    United States",38.7509488,-77.4752667,,http://jobviewtrack.com/en-gb/job-491c416e450d0a0807314e04010f0b02172231060e1a444e585f2f2707074212215251575a51/147509e969f71571972a864f87412edd.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Kitchen Associate,Holistic Industries,Wellness,,,"Milwaukee, WI",,,,United States,"Milwaukee, WI    United States",43.0389025,-87.9064736,,http://jobviewtrack.com/en-gb/job-1a48416644100c06421a22221b1201040c41000d684218180515/531ce54c4602be508f4fb40fd0890b26.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,General Interest - Missouri,Holistic Industries,Wellness,,,"New Castle, PA",,,,United States,"New Castle, PA    United States",41.0036719,-80.347009,,http://jobviewtrack.com/en-gb/job-1a18416a480a0a1c4618222a06150b15005300695a4b12/adb344d93bf58a91ec147a98121bf20e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Facility Maintenance Manager,Holistic Industries,Wellness,,,"North Aurora, IL",,,,United States,"North Aurora, IL    United States",41.8061399,-88.3272952,,http://jobviewtrack.com/en-gb/job-491d416b4c0706024e0059432500070911451a0907104f0b704c4305080b55766d02010f1a020b411a0b0c53674a534c4a011d6c6115430a04081a1e456d150608144f593f6b4c0706024e0059432500070911451a0907104f29704c4305080b557511575e525e/5e53de151987c43ac72777a7693dec2c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Cultivation Associate,Holistic Industries,Wellness,,,"Seattle, WA",,,,United States,"Seattle, WA    United States",47.6062095,-122.3320708,,http://jobviewtrack.com/en-gb/job-4f1b416c5e17000d4e1554066a221b0b114902091d1a45453c1c14525b58/97ba4c2e38d9500c3c69ac031b14d68f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Assistant Facility Operations Manager,Holistic Industries,Wellness,,,"Uxbridge, MA",,,,United States,"Uxbridge, MA    United States",42.4858692,-83.1052028,,http://jobviewtrack.com/en-gb/job-1349416c5e17061d53154e17482e1e0217410001061d590b704c4305080b557661101b081d13044e00482f1249425144591d4f23461a41040d136c2104431d040007530b725d48160e1a4e1b4e10482c0f090447111a6b3c5a4e4f4c590d000054546d02060009021722351b1a1a595f5c435944220f491547061a605f54511842/fffb45820ef7d89350fa7ed3d2c15e1f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Facilities Engineer,Holistic Industries,Wellness,,,"Warrenville, IL",,,,United States,"Warrenville, IL    United States",41.817807,-88.1734021,,http://jobviewtrack.com/en-gb/job-4919416b4c0706024e0049061b412b0902491a0d0c01286e534a440a0a0b557666020b08020e1149111b6841191b0a19/a9046b3f12ef6050d7dfad81b19a5409.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Facilities Engineer,Holistic Industries,Wellness,,,"Fall River, MA",,,,United States,"Fall River, MA    United States",37.7476157,-81.1423203,,http://jobviewtrack.com/en-gb/job-4919416b4c0706024e0049061b412b0902491a0d0c01286e534a440a0a0b557666020b08020e1149111b6841191b0a19/a9046b3f12ef6050d7dfad81b19a5409.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Inventory Control Associate,Holistic Industries,Wellness,,,"Madison Heights, MI",,,,United States,"Madison Heights, MI    United States",42.4858692,-83.1052028,,http://jobviewtrack.com/en-gb/job-491a416443120a00531b521a4822010911521b0449325958524e44051b0b253d4e150d0f1a081759542b061d5e5952412f2d0118421a540c1a184e2616531b0b00125e4e3f6443120a00531b521a6a201d140a431d091d162b1a0e191552/5d7d0cd325acd142d2b9fd0e67282f29.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Buyer,Holistic Industries,Wellness,,,Pennsylvania,,,,United States,Pennsylvania    United States,41.2033216,-77.1945247,,http://jobviewtrack.com/en-gb/job-4b1c416f581d0a1c26401052/1fcc7db7db8b51d044e34a14dc8c0a96.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/02/22,Facility Maintenance Manager,Holistic Industries,Wellness,,,"Alexandria, VA",,,,United States,"Alexandria, VA    United States",39.0997265,-94.5785667,,http://jobviewtrack.com/en-gb/job-491d416b4c0706024e0059432500070911451a0907104f0b704c4305080b55766d02010f1a020b411a0b0c53674a534c4a011d6c6115430a04081a1e456d150608144f593f6b4c0706024e0059432500070911451a0907104f29704c4305080b557511575e525e/5e53de151987c43ac72777a7693dec2c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/02/22,Chief Engineer,Holistic Industries,Wellness,,,"Berkley, MA",,,,United States,"Berkley, MA    United States",41.0036719,-80.347009,,http://jobviewtrack.com/en-gb/job-491c416e450d0a0807314e04010f0b02172231060e1a444e585f2f2707074212215251575a51/147509e969f71571972a864f87412edd.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/03/22,Cultivation Associate,Holistic Industries,Wellness,,,"Clermont, FL",,,,United States,"Clermont, FL    United States",38.8851122,-76.9158068,,http://jobviewtrack.com/en-gb/job-4e1e416148050b6c600149070d60565f5d10/fc16c82f06fe17f93ab0d115c84eb0f6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/03/22,Buyer,Holistic Industries,Wellness,,,"Lakeland, FL",,,,United States,"Lakeland, FL    United States",42.4072107,-71.3824374,,http://jobviewtrack.com/en-gb/job-494e417d5f0b0c0b5407490d0f413a0206481a010a1a4b453f79480707004e17490206633e150a43111b1a1a444c3c141d505f/958869370fb8bf5f551e5d097d91e69c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/03/22,Buyer,Holistic Industries,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",39.0457549,-76.6412712,,http://jobviewtrack.com/en-gb/job-1812416443100a09551554060c413e0216545425081d4b4c5840480a1b6c74114e0a07134e2a044e150f0c0128785843440b1d4e6a154e020f0403020b547625081d4b4c5840480a1b4e6a154e020f041c653545071c493e4b455c4a48090a00537519515153/7f9b11300cb7a4b0396fb41a80ca1821.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Assistant Dispensary Manager - Cape Coral,iAnthus Capital Holdings,Wellness,,,"Cape Coral, FL",,,,United States,"Cape Coral, FL    United States",26.5628537,-81.9495331,,http://jobviewtrack.com/en-gb/job-4b4d416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c5c575815/b730898558b173288c03e6f06650c65e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/18/21,Dispensary Associate - Cape Coral,iAnthus Capital Holdings,Wellness,,,"Cape Coral, FL",,,,United States,"Cape Coral, FL    United States",26.5628537,-81.9495331,,http://jobviewtrack.com/en-gb/job-1a1b416c5e17000d4e1554066a25071415451a1b080153297e425f05036f1f4c1651/4d5f0624c95ae3847112a5f661fdc57d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/18/21,Assistant Dispensary Manager - Cape Coral,iAnthus Capital Holdings,Wellness,,,"Cape Coral, FL",,,,United States,"Cape Coral, FL    United States",26.5628537,-81.9495331,,http://jobviewtrack.com/en-gb/job-4b4d416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c5c575815/9eb2b2f69e3277edf9735fbdca129ae5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/18/21,Facility Operations Manager,iAnthus Capital Holdings,Wellness,,,"Madison Heights, MI",,,,United States,"Madison Heights, MI    United States",42.4858692,-83.1052028,,http://jobviewtrack.com/en-gb/job-4f13416b4c0706024e00594327110b1504541d0707000a665c434c030a1c253b50061a001a0e0a4e07482412444a5a485f66290f441d4c0a1c184e2a044e150f0c01286d5c4e4408061a5e546f130d130f130c4f1a1b6b3e4b455c4a48166e5f14401855/e8f9c20ec1c965480b353add90a575b6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Process Engineer,iAnthus Capital Holdings,Wellness,,,"Fall River, MA",,,,United States,"Fall River, MA    United States",41.7014912,-71.1550451,,http://jobviewtrack.com/en-gb/job-484f417d5f0b0c0b54070026060607090045066a2c1d4d42534848166d3e551b43061b126f5657174d5d/4aade4389327b9a24ee00e0916ea3ef9.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Assistant Dispensary Manager - Largo,iAnthus Capital Holdings,Wellness,,,Florida,,,,United States,Florida    United States,27.6648274,-81.5157535,,http://jobviewtrack.com/en-gb/job-1e13416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c57585a/210ca7b8424e71bbff06cbe9734bbca1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Cultivation-Harvest Technician,iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",42.2000966,-71.4245049,,http://jobviewtrack.com/en-gb/job-4f194179480707004e174902066326061756111b1d71695e515944120e1a4e1b4e625953565450/08ee49d56ae13add2364bba83ed8fe15.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Cultivation-Harvest Technician,iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",42.2000966,-71.4245049,,http://jobviewtrack.com/en-gb/job-4f194179480707004e174902066326061756111b1d71695e515944120e1a4e1b4e625953565450/dec921124b2c95d5de331d3bdf84bc21.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Assistant Dispensary Manager - Largo,iAnthus Capital Holdings,Wellness,,,"Largo, FL",,,,United States,"Largo, FL    United States",27.9094665,-82.7873244,,http://jobviewtrack.com/en-gb/job-491c416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c5d5f5a13/28f0ae2d8c630b29806932cfd1db24de.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,Field Marketing Coordinator,iAnthus Capital Holdings,Wellness,,,California,,,,United States,California    United States,25.7616798,-80.1917902,,http://jobviewtrack.com/en-gb/job-1c1a416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c5d5f5610/3b262bbce86c99ed39536dea3e4822fc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,Cultivation Technician II,iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",42.1959798,-73.362008,,http://jobviewtrack.com/en-gb/job-1f19416b5808034e731d4d0648201d140a431d091d16286d484141443b074a11222a06170b09114f061149325958524e44051b0b253d4e150d0f1a08175976291a004548544c59016e5f154c1152/c8d576e5792466c492948d207580dc34.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,"Regional Compliance Manager, Western",iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",36.778261,-119.4179324,,http://jobviewtrack.com/en-gb/job-181c417f4803060149154c43250000060245066a2a1c475b51444c0a0c0b0739410d09060b156772110f001c444a510d6e0b021e4b1d410d0b046c2a044e150f0c01286852405d08060f491745625b565e/3ca90a5cbc682ab104fef9daf768f42d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,Full Time Entry Level Cultivation Technician,iAnthus Capital Holdings,Wellness,,,"Miami, FL",,,,United States,"Miami, FL    United States",34.2381251,-118.530123,,http://jobviewtrack.com/en-gb/job-4b49416b5808034e731d4d0648240013175954240c054f473f6843101d17073845150d0d4e3300431c060010434a532f6b1103020720490e0d413a0206481a010a1a4b453f6b5808034e731d4d06482400131759762d070758521d6148120a022643145b5b/76ebde1dff6430eb088bf025f221dce0.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Cultivation-Harvest Technician,iAnthus Capital Holdings,Wellness,,,"East Wareham, MA",,,,United States,"East Wareham, MA    United States",42.2000966,-71.4245049,,http://jobviewtrack.com/en-gb/job-4f194179480707004e174902066326061756111b1d71695e515944120e1a4e1b4e625953565450/d3f92ffe57d2d32e19ab4c67c62f412d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/03/22,Cultivation-Harvest Technician,iAnthus Capital Holdings,Wellness,,,"Palm Bay, FL",,,,United States,"Palm Bay, FL    United States",42.2000966,-71.4245049,,http://jobviewtrack.com/en-gb/job-191c4160420606024276671601050b665c114050/1b3b7f1af4ec5b588330229509286cfa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/05/21,Inventory Clerk- Cannabis,Integrated DNA Technologies,Wellness,,,"Newark, NJ",,,,United States,"Newark, NJ    United States",42.3211522,-85.1797142,,http://jobviewtrack.com/en-gb/job-4f4d416e4c0a010f451d5343250000060245066a2412444a5a485f662c0f491a410101126c31005200010a12462a0c181b5c5a/934229736009fed4acce4e96153ca33c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/05/21,Manager of New Cannabis POS Vertical,Integrated DNA Technologies,Wellness,,,"Newark, NJ",,,,United States,"Newark, NJ    United States",40.735657,-74.1723667,,http://jobviewtrack.com/en-gb/job-4f4d416e4c0a010f451d5343250000060245066a2412444a5a485f662c0f491a410101126c31005200010a12462a0c181b5c5a/934229736009fed4acce4e96153ca33c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,Cultivation Packager,Item 9 Labs,Wellness,,,"Casa Grande, AZ",,,,United States,"Casa Grande, AZ    United States",32.9110027,-111.7733902,,http://jobviewtrack.com/en-gb/job-1e1f417d4c07040f401152612b1402130c56151c001c442a08151854/a40bcfd9ef428c813d648f50171ffa6e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,Brand Ambassador,Item 9 Labs,Wellness,,,"Phoenix, AZ",,,,United States,"Phoenix, AZ    United States",33.4483771,-112.0740373,,http://jobviewtrack.com/en-gb/job-4f1a416f5f05010a07354d0109121d06014f066a2b014b45592f6c090d0f5407410707136f525c1840/21c6ffa74bf0db761f1d18dd05e5d3fa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,,Brand Ambassador,Item 9 Labs,Wellness,,,"Phoenix, AZ",,,,United States,"Phoenix, AZ    United States",33.4483771,-112.0740373,,http://jobviewtrack.com/en-gb/job-4f1a416f5f05010a07354d0109121d06014f066a2b014b45592f6c090d0f5407410707136f525c1840/21c6ffa74bf0db761f1d18dd05e5d3fa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
